"","h_ng_tgi","h_ng_vari","h_l1_cnt","h_l1_per","h_l1_mean","h_l1_median","h_l1_std","h_l1_tgi","h_l1_vari","h_l1_skew","h_l1_kurt","h_l2_cnt","h_l2_per","h_l2_mean","h_l2_median","h_l2_std","h_l2_tgi","h_l2_vari","h_l2_skew","h_l2_kurt","h_l3_cnt","h_l3_per","h_l3_median","h_l3_std","h_l4_cnt","h_l4_per","h_l4_median","h_l4_std","h_l5_cnt","h_l5_per","h_l5_median","h_l5_std","h_GC_cnt","h_GC_per","h_GC_mean","h_GC_median","h_GC_std","h_GC_tgi","h_GC_vari","h_GC_skew","h_GC_kurt","h_US_cnt","h_US_per","h_US_median","h_US_std","h_MS_cnt","h_MS_per","h_MS_median","h_MS_std","h_OS_cnt","h_OS_per","h_OS_median","h_OS_std","h_zmax","h_zmean","h_zsd","h_zskew","h_zkurt","h_pzabovezmean","h_pzabove2","h_zq5","h_zq10","h_zq15","h_zq20","h_zq25","h_zq30","h_zq35","h_zq40","h_zq45","h_zq50","h_zq55","h_zq60","h_zq65","h_zq70","h_zq75","h_zq80","h_zq85","h_zq90","h_zq95","h_zpcum1","h_zpcum2","h_zpcum3","h_zpcum4","h_zpcum5","h_zpcum6","h_zpcum7","h_zpcum8","h_zpcum9","fDim","fInt","per_gap","s_lng_na_per","s_lng_zero_per","s_lng_prop_mn","s_lng_prop_sd","s_lng_prop_sk","s_lng_prop_ku","s_l1_na_per","s_l1_zero_per","s_l1_prop_mn","s_l1_prop_sd","s_l1_prop_sk","s_l1_prop_ku","s_l2_na_per","s_l2_zero_per","s_l2_prop_mn","s_l2_prop_sd","s_l2_prop_sk","s_l2_prop_ku","s_l3_na_per","s_l3_zero_per","s_l3_prop_mn","s_l3_prop_sd","s_l3_prop_sk","s_l3_prop_ku","s_l4_na_per","s_l4_zero_per","s_l4_prop_mn","s_l4_prop_sd","s_l4_prop_sk","s_l4_prop_ku","s_l5_na_per","s_l5_zero_per","s_l5_prop_mn","s_l5_prop_sd","s_l5_prop_sk","s_l5_prop_ku","vox_l1_cnt","vox_l1_mean","vox_l1_median","vox_l1_std","vox_l1_tgi","vox_l1_vari","vox_l1_skew","vox_l1_kurt","TBA","Basalarea","MeanTH","MDBH","TreesN","MaxTH","SDHT","nonocarea","StemsPacre","CBH","LAI","ULAI","MLAI","OLAI","FHD","GiSimp","LAHV","GCvol","USvol","MSvol","OSvol","canopyCover","fuel0_3l1_cnt","fuel0_3l1_mean","fuel0_3l1_median","fuel0_3l1_std","fuel0_3l1_tgi","fuel0_3l1_vari","fuel0_3l1_skew","fuel0_3l1_kurt","shrubs_l1_cnt","shrubs_l1_mean","shrubs_l1_median","shrubs_l1_std","shrubs_l1_tgi","shrubs_l1_vari","shrubs_l1_skew","shrubs_l1_kurt","ShrubsN","shrubArea","scaledShrubArea","MeanSH","MeanSA","MaxSH","SDSHT","MeanSD","MaxSD","MinSD","SDSD","fine_l1_cnt","fine_l1_mean","fine_l1_median","fine_l1_std","fine_l1_tgi","fine_l1_vari","fine_l1_skew","fine_l1_kurt","hr0_10_l1_cnt","hr0_10_l1_mean","hr0_10_l1_median","hr0_10_l1_std","hr0_10_l1_tgi","hr0_10_l1_vari","hr0_10_l1_skew","hr0_10_l1_kurt","hr100_1000_l1_cnt","hr100_1000_l1_mean","hr100_1000_l1_median","hr100_1000_l1_std","hr100_1000_l1_tgi","hr100_1000_l1_vari","hr100_1000_l1_skew","hr100_1000_l1_kurt","x","y","LF_EVC","LF_EVT","LF_FBFM13","LF_FBFM40","LF_CBD","LF_FDist","LF_ASP","LF_EVEL","LF_SLPD"
"18",-2.992757835,16709.70971,14228,1.074165593,0.341638108,0.366,0.118516776,-7.212560899,0.042285855,-0.722600891,-0.337817805,23972,1.809804441,0.718126648,0.697,0.142367633,-5.130237151,0.015706858,0.311996478,-1.103355368,17904,1.351691086,1.27,0.14633147,55229,4.169601597,1.829,0.135344019,1213226,91.5944353,5.649,2.861119592,38200,2.883970034,0.57789945,0.578,0.226012564,-5.90582098,0.02560649,-0.123170571,-0.669638437,278051,20.9919045,2.308,0.451580441,811415,61.25907186,5.676,1.677047207,196893,14.86475162,10.673,1.393098363,15.387,5.612632942,3.038980453,0.544258375,2.623692565,46.22301846,91.5944353,1.662,2.107,2.407,2.708,3.095,3.568,3.898,4.247,4.633,5.251,5.719,6.15,6.629,7.224,7.707,8.152,8.972,9.866,11.312,4.389237768,24.80767169,44.82514167,60.04704966,74.83824793,86.52274948,92.9619541,96.99748897,99.58129429,0.5760701,3.485395164,65.76579545,0.165817686,97.44836846,0.28297419,4.542016421,23.41819981,561.6674637,1.851192595,91.81203275,2.399152723,14.87058247,7.011976453,47.74787988,1.733899505,88.07501769,2.497926398,14.42803215,7.172045674,50.44234588,0.711743772,89.89323843,1.267451957,9.386127348,11.08384508,125.1959291,0.681736634,92.46501615,1.058249013,9.142793993,11.54747818,134.4420194,0.116420967,97.69729613,0.215425965,3.817985014,27.74243048,793.0291656,1362181,3.755625436,2.994,3.711345655,-2.310466253,12284.28223,0.679278283,-0.584551985,10.66753111,72.43294202,13.36983333,16.57538913,6,15.146,1.623731433,596,40.74020134,3.643,0.840464679,0.490716726,0.431715527,0.05527806,0.042296932,0.999990366,0.274191055,0.100228188,0.036263423,0.124431208,0.037872483,0.404978137,1584831,0.433224734,0.052,0.838959395,-1.379349334,3035.685115,1.949921153,2.112907601,137183,1.435645466,1.956,1.148366406,-6.064280902,12739.30181,-0.187904963,-1.740004665,20,132.215,897.744879,2.9705,6.61075,2.999,0.095768086,9.359549057,23.08310451,0,6.332971297,561080,0.110067035,0.027,0.347764987,1.092940603,105.3168382,5.692578355,33.05155711,13978,0.283440406,0.033,0.627230888,-1.290203885,0.002209443,2.630778788,5.672567557,8413,0.120308213,0.037,0.285354179,5.846791079,-0.07412334,6.684204712,52.24830543,-11751914.26,4919077.065,126,7054,5,122,6,0,158,2469,13
"19",11.14922686,28479.10974,8991,0.827513465,0.317716828,0.336,0.123714254,7.647496061,-0.162038146,-0.489498488,-0.693525614,12629,1.162347631,0.726106184,0.713,0.14298097,10.73769284,-0.189549353,0.212344688,-1.152383003,11564,1.064327184,1.289,0.143830219,32089,2.953406694,1.818,0.13654727,1021234,93.99231299,5.626,2.949127482,21620,1.989861096,0.556271369,0.559,0.242533782,9.452588345,-0.178108406,-0.089563325,-0.872255607,208055,19.14896163,2.381,0.444806608,685780,63.11780493,5.592,1.726385252,171052,15.74328031,10.873,1.513687331,15.464,5.777233612,3.078772128,0.619296919,2.722738991,45.65617556,93.99231299,1.884,2.287,2.608,2.925,3.247,3.658,4.047,4.343,4.673,5.234,5.854,6.291,6.748,7.29,7.879,8.363,9.15,10.095,11.686,3.181206546,22.41920431,44.52106109,58.71785338,73.49623472,85.73832082,91.9354334,96.09868698,99.29001773,0.574984272,3.445688039,67.65169697,0.225188585,97.82132185,0.320076675,5.252444901,20.52348394,425.1913362,2.173138582,94.90559316,2.563683648,16.05728798,6.506247805,40.55250354,1.972525537,93.94152871,2.422888341,15.32597443,6.819839631,44.88528596,2.196245129,93.16330145,2.684729012,16.14746846,6.444076133,39.84719409,2.363315697,92.98059965,2.829897707,16.72503328,6.214171691,36.84372702,0.131088597,97.94846345,0.211088035,4.0257549,26.62685573,722.1909966,1193034,3.572203292,2.743,3.789172338,5.96263828,20755.40113,0.793614187,-0.408812431,10.28882282,68.48265295,11.993,18.54855683,5,14.805,2.273457939,608,33.28009868,3.809,0.701593635,0.387997798,0.398074217,0.053043972,0.026721899,0.999993577,0.292104154,0.087904605,0.025587171,0.104236842,0.033386513,0.404177719,1533328,0.349814773,0.036,0.784471202,6.711779396,517.7766165,2.354457574,3.848774123,86599,1.447453331,2.064,1.221491292,16.15790226,6588.132319,-0.208595486,-1.798040966,22,124.182,826.5583882,2.964818182,5.644636364,2.999,0.086609488,10.21933832,24.87586863,0,7.174372283,601275,0.115527537,0.022,0.405096609,6.488507213,-0.136392564,5.401712474,28.68510498,17892,0.255221272,0.04,0.607724787,0.309446758,-0.10164729,3.187917564,8.970331493,6398,0.14889106,0.033,0.451847984,11.65495949,-0.184208804,5.015113372,24.22089712,-11751914.26,4919077.065,126,7054,5,122,6,0,158,2469,13
"20",-3.11443333,25045.72186,11202,0.63208607,0.312174701,0.338,0.131580219,-5.152544683,-0.055038727,-0.495187139,-0.839581406,21536,1.215194216,0.747717775,0.746,0.145497614,5.563454862,-0.129903785,0.024535558,-1.214543178,26916,1.518767065,1.293,0.145316706,82329,4.645510987,1.793,0.138139692,1630242,91.98832881,5.865,2.869629455,32738,1.847280286,0.598687489,0.615,0.250099765,1.896748682,-0.10428712,-0.324242095,-0.795897357,326789,18.43945499,2.244,0.488731739,1166912,65.84438675,5.793,1.601947815,245786,13.86876512,10.551,1.942536298,16.78,5.778144296,3.042141491,0.744749569,3.449398331,46.96582323,91.98832881,1.727,2.156,2.585,2.979,3.364,3.779,4.284,4.736,5.119,5.562,5.946,6.27,6.611,7.012,7.445,8.064,8.776,9.653,11.769,4.585706999,24.91265213,44.07411253,66.38810895,82.34325909,91.87613981,94.95080757,97.43130665,99.46237045,0.580549629,3.497320022,59.6899697,0.55591737,96.77389146,0.719520915,8.211784997,13.10777854,171.3596113,6.746732603,91.59307665,7.560169551,27.58105687,3.437868518,9.844000514,4.665242165,86.57407407,5.713985043,23.16848658,4.241645616,16.15409615,2.980837473,86.72817601,3.838722498,18.71815595,5.431506766,27.84442219,3.065539112,89.11205074,3.798742072,18.96947031,5.372791352,27.11814695,0.366638206,97.13675194,0.497170676,6.684080168,16.13120497,261.114322,1459911,4.252540299,3.977,3.884585045,-2.360456894,18153.13038,0.615521755,-0.361543374,10.80573927,68.86510685,13.029,14.11743573,9,16.546,2.45807684,635,57.35707087,4.177,0.86114541,0.368812437,0.563660536,0.089236219,0.046064308,0.999992002,0.307872696,0.092903937,0.025891339,0.130229921,0.043741732,0.511994742,1595407,0.444383083,0.026,0.877638909,0.203878923,1204.905128,1.827115364,1.628557621,208085,0.940928904,0.048,1.17319,0.425454634,3408.799129,0.612054567,-1.467435049,21,122.47,780.5027892,2.960095238,5.831904762,2.999,0.138871129,10.76805373,27.89634446,0,7.255275011,528721,0.146074147,0.014,0.47616037,1.418789287,466.5818073,3.987107348,14.7972759,14691,0.471131849,0.018,0.861134626,-0.72588086,3323.789156,1.617561842,1.00644541,4534,0.282963388,0.023,0.68541736,5.838031609,10202.8222,2.462907033,4.568684465,-11752923.26,4919176.414,126,7054,5,122,4,0,215,2492,4
"21",-4.197551369,109470.0006,8186,0.475410598,0.341839238,0.362,0.112480638,9.867054566,-0.177454314,-0.530718151,-0.692679052,19831,1.151706275,0.751453431,0.751,0.14337505,9.062673848,-0.170408111,0.002513833,-1.195991268,24340,1.413571213,1.295,0.145549732,63915,3.711931145,1.803,0.13930629,1605608,93.24738077,6.018,2.942245918,28017,1.627116872,0.63177246,0.649,0.230102284,9.297697603,-0.172466869,-0.337687627,-0.777547224,276111,16.03543801,2.266,0.489629201,1150916,66.84066253,5.821,1.597294813,266836,15.49678259,10.659,1.994940828,16.802,5.996406065,3.101325462,0.752698838,3.444090968,46.88160615,93.24738077,1.816,2.298,2.759,3.182,3.603,4.067,4.531,4.927,5.37,5.739,6.137,6.415,6.756,7.167,7.643,8.315,9.097,9.905,12.161,4.021595013,22.22722967,41.52179102,64.58206413,80.55914498,90.60886392,94.0650882,96.79965898,99.28885828,0.581216802,3.49450354,60.19582576,0.438308784,96.81640442,0.590821328,7.305578113,14.73212265,217.494675,4.718309859,94.50704225,5.256866197,23.32513515,4.26179805,16.18877963,4.975124378,88.77043355,5.98006752,23.89433271,4.090760659,14.87211564,4.019921736,86.0903593,5.094386339,21.59213745,4.599264402,19.40184672,3.645285664,86.08482299,4.607599019,20.60702367,4.867293459,21.94294052,0.242843644,97.16621552,0.359799106,5.458100307,19.70326374,392.4296382,1453733,4.338584588,4.105,3.965308388,-3.296349397,83269.88287,0.603736298,-0.382492632,10.51260805,65.05058268,12.960375,14.48698173,8,16.343,2.245742826,654,49.50287462,4.293,0.781888824,0.313850457,0.519433451,0.092852675,0.041110865,0.999993857,0.320001822,0.074281346,0.021535168,0.126892966,0.043940367,0.512745098,1491582,0.369351046,0.014,0.833805293,6.02573619,1121.559184,2.111258666,2.737388859,173764,0.929741011,0.02,1.182301818,8.21079861,4111.565669,0.601139718,-1.496458347,17,109.792,679.3778994,2.995352941,6.458352941,2.999,0.007785734,10.53488321,28.12599356,0,7.134961123,546953,0.087660236,0.009,0.383414667,5.780122977,112.6472765,5.57003958,30.61404222,13912,0.40118121,0.014,0.844773326,2.203960101,-0.101458124,1.986624538,2.290421984,1128,0.206886525,0.016,0.578492021,14.60129298,-0.182013566,2.804389992,6.093061376,-11752923.26,4919176.414,126,7054,5,122,4,0,215,2492,4
"22",-3.003884825,77426.08325,41805,1.473111876,0.312463461,0.329,0.126893904,-1.095153911,-0.080162024,-0.378543977,-0.932359339,75395,2.656746081,0.730981046,0.719,0.142135811,3.561136721,-0.103589832,0.191209524,-1.144423478,52898,1.864003637,1.243,0.146119024,67300,2.371496933,1.763,0.139963173,2600463,91.63432433,7.365,2.952647449,117200,4.129857957,0.581696681,0.595,0.242760052,1.900247388,-0.095233181,-0.248998796,-0.807141566,338369,11.92334392,2.322,0.569111086,1662334,58.57681994,6.442,1.585385931,719958,25.36966105,10.763,1.462977803,16.869,6.808456334,3.320699946,0.075877855,2.434666128,50.55376039,91.63432433,1.226,2.308,2.89,3.673,4.476,5.025,5.48,6.021,6.418,6.901,7.421,7.675,7.954,8.365,9.049,9.921,10.577,11.067,12.28,6.804176386,18.38720021,30.39001219,48.97119661,70.57289648,81.0710183,93.32091787,97.68684854,99.74050869,0.589637692,3.587651096,54.68075758,0.749478651,95.44288332,0.966755082,9.518421553,11.26883361,126.0467606,6.881873005,92.40865555,7.633763746,27.84396663,3.400623742,9.577360134,6.481155336,89.29200423,7.486784079,27.04954168,3.508912733,10.37527527,4.545454545,89.37007874,5.34579456,22.89628003,4.32926599,16.84281844,2.576773738,88.42216731,3.26897282,17.44797752,5.89337255,33.08084661,0.53104668,95.61659157,0.722333104,8.032788654,13.37676917,178.8900893,1885117,5.775664786,6.038,4.194803325,-3.062501538,55073.76911,0.085078642,-1.040912331,12.71624757,84.77908992,14.29563636,14.13519359,11,16.398,2.371436285,607,73.3368369,5.204,1.594588081,0.529849061,0.979280999,0.362735497,0.098403775,0.999977336,0.370466779,0.092425041,0.025224053,0.173990115,0.119693575,0.700228087,1441982,0.432147276,0.026,0.861935332,1.618526577,1994.34393,1.977913448,2.277565631,220101,0.85444237,0.091,1.115457871,1.025592291,3257.703512,0.848858074,-1.05711514,25,135.338,902.2970346,2.97188,5.41352,2.999,0.111008378,11.1861236,25.95947767,0,6.641954682,434492,0.103624686,0.011,0.411407109,2.838280752,1721.243136,5.584326182,30.93182655,12505,0.371417753,0.015,0.81566955,1.011583062,2466.194371,2.27099961,3.535896985,7880,0.381177157,0.032,0.853563784,3.289767657,4566.014862,2.291211666,3.412502273,-11753399.93,4919111.837,140,7054,10,165,8,0,73,2497,5
"23",0.462106731,11690.67613,34096,1.236046175,0.285932514,0.294,0.132703941,11.94476211,-0.18232282,-0.166008099,-1.09289661,49585,1.797552486,0.738708037,0.732,0.143930232,13.57565051,-0.187379115,0.113069224,-1.183085905,46538,1.687092823,1.258,0.145164151,63519,2.30268703,1.779,0.143521907,2564734,92.97658523,7.459,2.994983534,83681,3.033598661,0.554223695,0.572,0.262576515,12.91114159,-0.185318917,-0.170565628,-1.017729135,300435,10.89135185,2.256,0.557130691,1616101,58.58679784,6.461,1.603798536,758255,27.4882154,10.88,1.465326774,17.225,7.029526235,3.316549055,0.063086848,2.413317788,50.72639826,92.97658523,1.574,2.498,3.128,3.949,4.731,5.25,5.694,6.183,6.627,7.121,7.555,7.812,8.14,8.656,9.36,10.271,10.786,11.373,12.5,5.620323723,17.06941998,29.03525178,48.08185404,69.68697514,80.4818684,93.2818217,98.11591276,99.8285282,0.587623098,3.58889554,54.8182197,0.870814445,95.10919937,1.104276512,10.24748659,10.45205241,108.0476525,9.148486981,90.32371569,10.10626671,31.71070708,2.830618152,6.018362336,9.026798307,86.9887165,10.29375529,31.46500267,2.841734044,6.111452296,6.113074205,90.38869258,7.009720848,26.33163486,3.640693415,11.31104677,3.670045439,88.60538273,4.543376442,20.67992434,4.857824764,21.82043071,0.576838217,95.28612176,0.77706786,8.365940638,12.84232621,164.5962829,1827884,5.919183454,6.211,4.256719094,-0.688901313,10097.87556,0.038950468,-1.06090145,16.91818557,108.1604638,14.74909091,16.37025998,11,16.583,1.352087531,633,70.32458136,5.374,1.526507801,0.44615373,0.966452103,0.361980974,0.094135069,0.999979884,0.364025531,0.070780411,0.020406003,0.167047393,0.119993681,0.697560976,1364650,0.32772448,0.012,0.797373746,3.973490412,-18.94025613,2.380506494,3.977854677,181654,0.692122392,0.018,1.093719569,5.412188147,-834.8217832,1.126734218,-0.57043575,23,123.28,788.1472827,2.973478261,5.36,2.999,0.085702906,11.88118176,28.35286132,0,7.429606279,475009,0.083845159,0.008,0.396115082,3.546271098,-59.62437957,5.878040779,33.70125949,11831,0.394158566,0.012,0.849189173,1.354354099,-0.096186366,2.114252946,2.800550939,6007,0.45911986,0.043,0.95292426,4.004378162,-0.078112225,1.909439378,1.716922734,-11753399.93,4919111.837,140,7054,10,165,8,0,73,2497,5
"24",4.134814593,204490.1179,5372,0.681287547,0.330149293,0.352,0.12914523,1.577348801,0.045399988,-0.550114611,-0.784215512,9762,1.238035934,0.716952059,0.691,0.156280951,5.09257849,0.006769958,0.29715249,-1.291887719,14720,1.866819191,1.291,0.144975869,28158,3.571052635,1.777,0.143359754,730494,92.64267787,5.412,2.342423411,15134,1.919323481,0.579651645,0.563,0.23649994,3.844804347,0.020482164,-0.111480064,-0.668149017,143637,18.21632528,2.291,0.501713337,562144,71.29220159,5.58,1.646056535,67591,8.572022823,10.031,0.960700354,14.169,5.354514712,2.527291622,0.34892409,2.54904073,47.31131112,92.64267787,1.692,2.215,2.604,2.992,3.299,3.68,4.128,4.441,4.78,5.184,5.507,5.929,6.296,6.735,7.249,7.571,8.026,8.782,9.851,3.363073157,17.99937857,37.0010336,56.8217069,73.47854484,87.58435267,95.25304215,98.78161838,99.8531398,0.576052543,3.460804549,84.77877143,0.017503116,98.48918222,0.068889833,1.545863789,63.43298302,4475.542612,0,99.29527837,0.060130374,0.724562672,12.24777645,150.8962296,0,96.51369619,0.253038065,1.430393627,5.678659268,30.87179691,0,95.57365439,0.224330737,1.243777703,5.808736223,32.87781072,0,94.23558897,0.283007519,1.369759921,5.061351675,24.5959443,0.018639329,98.57477326,0.062878822,1.570610324,64.25918608,4472.864299,1056515,2.767151031,0.523,3.259324024,-0.178868519,109616.9655,0.875806691,-0.425944509,3.925057161,26.25482199,11.938,14.45887205,3,12.691,0.682244091,605,20.06707438,3.213,0.788618743,0.463041199,0.426714286,0.031490559,0.041961995,0.999990926,0.280281867,0.102438017,0.029859504,0.095061157,0.013983471,0.384408602,1125490,0.32688804,0.049,0.730148625,-3.323778503,10302.92897,2.534157829,4.875082941,55060,1.394166782,1.783,1.163038785,-1.527043784,42615.64856,-0.136297893,-1.721406203,18,106.728,713.9067091,2.970055556,5.929333333,2.999,0.09710181,9.511399481,24.46445227,0,7.251511803,422015,0.1220829,0.03,0.406103575,-3.648179863,3312.85386,5.42548372,29.23388861,11834,0.691691567,0.287,0.923341842,-1.232813142,45171.55253,1.277377613,0.038436512,148,0.228574324,0.0685,0.515132848,-0.012188473,-0.0046601,3.983590641,14.8665422,-11753173.06,4919046.822,121,7054,5,122,6,0,-1,2484,2
"25",-1.487209921,161898.1737,3993,0.49180873,0.317813173,0.335,0.121035511,7.647462649,-0.196442919,-0.470912272,-0.70189926,7547,0.929546829,0.755229893,0.756,0.141843905,7.016512966,-0.198900527,-0.03576057,-1.16188481,11229,1.383050397,1.313,0.142074651,25587,3.151492608,1.768,0.141279035,763545,94.04410144,5.657,2.473408583,11540,1.421355559,0.603877643,0.627,0.248043914,7.234830304,-0.19805016,-0.299034927,-0.911924978,133340,16.4231846,2.378,0.49896245,579989,71.4359263,5.703,1.666696411,87032,10.71953354,10.208,1.187515813,14.795,5.617352464,2.628067206,0.423832425,2.70404289,47.53141085,94.04410144,1.864,2.408,2.802,3.139,3.454,3.844,4.326,4.652,5.042,5.447,5.821,6.186,6.533,6.993,7.505,7.816,8.46,9.12,10.309,2.711663998,17.25594285,36.68469023,56.21874615,73.72065525,88.26222441,95.18413598,98.44389703,99.73420372,0.578996342,3.463950182,72.52994697,0.028989709,97.46169522,0.120931678,2.002681955,48.30473909,2625.562707,0.210600211,99.19269919,0.284310284,5.08721864,21.1551843,452.6798676,0.035663338,95.68473609,0.363445078,2.647948574,26.50962307,1049.025723,0,93.77888375,0.415918948,1.761453552,4.198628395,16.05668548,0,89.97867804,0.545828003,1.921969475,3.520892637,10.91612593,0.02772513,97.56700619,0.108316266,1.939032187,50.82205141,2858.48014,1156663,2.837354453,0.147,3.430045992,-5.005877304,83461.58209,0.90777036,-0.332490994,9.548754857,56.24817987,12.661,15.78397002,6,14.795,1.386849956,687,35.34375546,3.395,0.690009703,0.377254492,0.406792617,0.039966901,0.035917722,0.999993812,0.301729898,0.101783115,0.025229985,0.089377001,0.017091703,0.376674289,1292970,0.245625714,0.026,0.682084669,-2.791021184,2679.300437,3.005748586,7.42988482,52324,1.185236068,0.3525,1.210268319,0.089406863,5353.719461,0.215476053,-1.749873091,19,125.531,739.4566489,2.956789474,6.606894737,2.999,0.099709344,8.690464703,23.91492314,0,6.676792859,551354,0.089550166,0.017,0.393323394,-3.489608958,1286.41994,5.988791403,34.85348437,8606,0.81811062,0.035,1.109561765,-4.526950376,58829.85416,0.803118309,-1.172768292,574,0.723275261,0.019,1.178460649,5.507192047,-0.112801624,1.07851352,-0.800146301,-11753173.06,4919046.822,121,7054,5,122,6,0,-1,2484,2
"26",-12.16994823,112442.2396,37052,5.809326405,0.328931394,0.353,0.124657732,8.135740026,-0.13766561,-0.65878238,-0.479004432,59129,9.270745466,0.710823116,0.694,0.138114527,8.830459977,-0.14373212,0.339799761,-1.004331953,23291,3.651760264,1.187,0.134271145,6428,1.007836288,1.667,0.14131981,511892,80.25876369,7.487,2.219189349,96181,15.08007187,0.5637062,0.568,0.228589026,8.562831614,-0.141395106,-0.168231092,-0.645948205,37047,5.808542463,1.336,0.533914379,361989,56.75570161,6.74,1.150768002,142575,22.35411617,10.307,1.361861154,15.549,6.440283726,3.46054227,-0.331900984,2.46697409,58.53258535,80.25876369,0.464,0.672,0.992,2.195,5.199,5.607,6.154,6.388,6.579,6.777,7.13555,7.497,7.822,8.142,8.625,9.387,9.817,10.495,11.591,18.89490444,20.99308394,22.66745689,36.23208857,64.25506161,79.56509264,91.60555731,96.90760766,99.39337495,0.55850495,3.293604555,71.73843182,0.13372868,98.86522883,0.189415354,4.051928026,26.64594708,718.4185938,1.56416637,93.60113758,1.963917526,13.6797739,7.703879412,57.84878975,1.104381902,93.40933381,1.484082651,11.55075666,9.160951631,83.03404971,0.63559322,94.31497175,0.971197034,8.83225076,11.97111251,144.6047285,0.851970181,96.98260561,1.0642776,10.14842059,10.54176614,110.1169593,0.091488319,99.04544075,0.13487516,3.356014885,32.13567592,1047.861846,838798,3.253854873,0.282,4.084392448,-4.106601266,60144.48855,0.814044029,-0.786934474,2.986236559,22.71595724,13.2375,15.98612346,2,15.549,3.268954649,532,15.2137594,6.462,0.361840375,0.03531604,0.301471716,0.043555719,0.012221468,0.999998495,0.424759167,0.080140977,0.003156015,0.049682331,0.026351504,0.163272597,1356612,0.121010276,0.04,0.23700669,5.228007058,-0.107999447,4.051543274,21.86679448,26014,0.617789421,0.543,0.520969652,6.771553563,-0.135966283,0.77984603,0.466365416,8,18.207,138.4985501,2.106875,2.275875,2.942,0.636247355,11.12310366,25.24158355,0,6.931758989,583214,0.077733791,0.028,0.151943993,5.305631127,-0.106430638,3.919286384,17.80447572,13766,0.173411231,0.042,0.269464466,4.972710156,-0.107042273,2.011553457,3.4946176,9039,0.117773094,0.053,0.151743641,9.366579492,-0.115198992,3.372689081,17.60483558,-11752607.67,4917775.688,230,7126,5,122,0,0,122,2620,18
"27",-3.687958214,156171.9232,29000,7.162739921,0.323458448,0.337,0.123867608,14.11800229,-0.203157571,-0.444697547,-0.756839648,28480,7.034304584,0.698987711,0.677,0.140661714,14.30431191,-0.206465541,0.406961145,-0.994108704,11469,2.832740143,1.24,0.146306794,9048,2.234774855,1.742,0.143951137,326869,80.73371156,7.886,3.656373436,57480,14.19704451,0.509524443,0.498,0.229776706,14.21031436,-0.204796593,0.124107315,-0.718221901,41015,10.13033717,2,0.616636924,160802,39.71665189,5.598,1.595421308,145569,35.9542375,11.823,1.75555972,18.765,6.771471387,4.411626321,0.149432742,1.885376373,46.53088746,80.73371156,0.417,0.636,1.128,2.192,3.096,3.852,4.484,5.13,5.683,6.316,7.002,7.981,9.149,9.933,10.589,11.485,12.165,12.557,13.668,18.76502044,29.32878861,44.4770479,57.47051486,66.59479086,79.07425932,93.02384746,97.9761155,99.82685587,0.549648266,3.319423571,71.34373485,0.130299303,98.224672,0.209917063,4.017716567,26.63200571,723.6542917,3.94265233,95.2688172,4.404537634,21.41099045,4.721269435,20.32676821,2.009164611,94.36023969,2.508170603,15.47845323,6.727707578,43.73302583,0.573682323,91.78917175,1.051380423,8.453047199,12.30874158,155.3338515,0.141093474,89.87654321,0.608553792,4.438635686,21.31518923,517.8528916,0.054481448,98.44751155,0.116011259,2.629004177,39.90340307,1660.078993,690271,3.197005669,0.153,4.590505388,1.149543014,67799.04428,1.185756846,-0.019669301,8.982781959,64.22629855,11.73842857,14.79733766,7,14.933,2.197479454,566,50.0495053,5.606,0.486985652,0.138645226,0.259846336,0.192708452,0.004883391,0.999999554,0.391643187,0.071922261,0.003485866,0.026865724,0.034814488,0.227060471,1406846,0.115337144,0.043,0.249848123,6.83526687,226.376277,7.188287786,66.17263581,4174,1.373357451,1.5315,1.255149706,-0.407803092,-0.060825188,0.028888722,-1.842224446,4,11.477,82.05979304,2.98075,2.86925,2.999,0.033250313,10.87412739,19.0793818,0,8.449571675,626932,0.087069787,0.032,0.171117495,7.095403982,167.9251009,7.427444976,90.39266734,13360,0.119904416,0.029,0.234528395,7.369037491,-0.153631501,4.939070986,39.75286732,34397,0.139222607,0.088,0.137129381,6.148317438,-0.114320733,1.432490112,2.576279197,-11752677.58,4917942.076,119,7054,2,102,5,0,130,2653,15
